molecule_chembl_id,canonical_smiles,target_pref_name,standard_type,standard_value,assay_description,bioactivity_class,assay_chembl_id
CHEMBL1312977,Cc1ccc(NC(=O)c2ccc([N+](=O)[O-])o2)c(C)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,15700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1520635,CN1CCN(c2ccccc2NC(=O)c2ccc(-c3ccc(Cl)c(Cl)c3)o2)CC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,15100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1463674,O=C(CSCC(=O)N1CCCCC1)Nc1nc(-c2ccc(Cl)s2)cs1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,37900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1518249,C=CCN1C(=O)C(O)(CC(=O)c2ccc(-n3cccc3)cc2)c2ccccc21,Mitochondrial import inner membrane translocase subunit TIM10,IC50,24100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1456530,CN1CCC(C2Oc3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O,Mitochondrial import inner membrane translocase subunit TIM10,IC50,37200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1714415,COc1ccc(OC)c(/N=c2\ssnc2Cl)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,21000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1335804,S=C(NN=C1C2CC3CC(C2)CC1C3)Nc1ccccc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,19400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1481543,Cc1ccc(C(=O)O/N=C(\N)c2ccccn2)c(C)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,17000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1999723,O=S(=O)(/N=C(/Sc1ccccc1)c1ccccc1)c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,25700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1447140,Cc1oc2c(Cl)c(Cl)c(O)c(CN(C)C)c2c1C(=O)c1ccc(Cl)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,18600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1201074,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2.O=C(O)CC(O)C(=O)O,Mitochondrial import inner membrane translocase subunit TIM10,IC50,24900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL3193095,Cc1cc(N/N=C/c2ccc(Cl)cc2)nc(NCc2ccccc2)n1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,36600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1499747,Cc1cc(C)n(-c2nc(-n3nc(C)cc3C)c3c4c(sc3n2)COC(C)(C)C4)n1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,19100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1610344,O=C(c1ccc2nc(N3CCCCC3)sc2c1)N1CCN(c2ccccn2)CC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,46100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1393034,Cc1ccc(C(=N)NOC(=O)N2CCOCC2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,24500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1530216,O=C(Nc1ccc(N2CCN(C(=O)c3ccccc3)CC2)c(Cl)c1)c1ccc(Br)o1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,41800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1305152,CCOC(=O)Cc1nnc2c(Nc3ccc(Cl)cc3)nc3nonc3n12,Mitochondrial import inner membrane translocase subunit TIM10,IC50,41100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1562368,O=Cc1c[nH]c2cccc(OCc3ccccc3)c12,Mitochondrial import inner membrane translocase subunit TIM10,IC50,27400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1305254,Cc1[nH]nc2c1-c1nc3ccccc3nc1C(C)(C)C2,Mitochondrial import inner membrane translocase subunit TIM10,IC50,23800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1345388,C=CCNc1nc(-c2ccccn2)nnc1-c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,29300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1354127,COc1ccccc1C/C(N)=N/OC(=O)c1ccco1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,37300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1341922,CCCOc1ccc2c(c1)C(=NN=C(N)N)c1cc(OCCC)ccc1-2.Cl,Mitochondrial import inner membrane translocase subunit TIM10,IC50,19800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1363249,CCN1CCN(C(c2cccnc2)c2cc(Cl)c3cccnc3c2O)CC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,18000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1603331,CCOc1cc(/C=C/C(=O)c2ccc(C)cc2)ccc1OCC(=O)N(C)C,Mitochondrial import inner membrane translocase subunit TIM10,IC50,22000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1577874,SC1=NC(c2cccs2)=CC(c2ccc(Br)cc2)N1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,18100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1725546,O=c1c2ccccc2oc2ccc(C#CC3(O)CCCCC3)cc12,Mitochondrial import inner membrane translocase subunit TIM10,IC50,23300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1467168,CCCCN(CC)CCCNC(=O)c1cc2cc3ccc(OC)cc3nc2o1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,17200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1577965,COc1ccc(OCC(=O)O/N=C(\N)Cc2ccc(Cl)cc2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,38400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL2000945,CCNC(=S)N/N=C/c1ccc(-c2ccccc2)o1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,34800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1562310,Cc1ccccc1C(=O)NC(=S)Nc1ccccc1N1CCCC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,17300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1372434,CCSc1nnc(NC(=O)c2nc(-c3ccccc3)n(-c3ccccc3)n2)s1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,25900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1581141,Cc1cccc(Oc2cc(NC(=O)c3ccccc3)cc([N+](=O)[O-])c2)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,20400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1302028,COc1ccc(C(=O)C(CN2CCCC2)c2ccccc2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,19000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL3196225,O=C(O/N=C(/c1ccccc1)c1ccncc1)c1ccccc1[N+](=O)[O-],Mitochondrial import inner membrane translocase subunit TIM10,IC50,29000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1472925,Cc1nc2c(-c3ccccc3)cnn2c(N)c1-c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,24000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1715951,O=C(c1ccc2ncsc2c1)N1CCN(c2cccc(C(F)(F)F)c2)CC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,38400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL2000175,CC(C)n1c(-c2ccco2)cs/c1=N/c1cccnc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,43000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1511125,CCOC(=O)Cc1csc(NC(=O)CSc2ccc(Br)cc2)n1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,37800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1518422,Cc1noc(NS(=O)(=O)c2ccc(NC(=O)Nc3ccc(Cl)c(Cl)c3)cc2)c1C,Mitochondrial import inner membrane translocase subunit TIM10,IC50,43100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL3196796,Cc1cccc(/C=N/n2c(S)nnc2COc2ccccc2)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,36600,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1348888,COc1cc(C(=O)O/N=C(\N)Cc2ccc([N+](=O)[O-])cc2)cc(OC)c1OC,Mitochondrial import inner membrane translocase subunit TIM10,IC50,22300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1716028,O=C1c2cccc(Cl)c2C(=O)c2c1cccc2N1CCCC1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,18400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1393175,Cc1nn(C)c(C)c1NC(=O)Nc1ccc(Cl)c(Cl)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,22400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1313201,CN(C1CCCCC1)S(=O)(=O)c1ccc(NC(=O)c2ccco2)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,38000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1360878,NC(=NOC(=O)Cc1ccc([N+](=O)[O-])cc1)c1cccc(Br)c1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,27400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
CHEMBL1581039,CCCc1ccc(-c2c(C)sc(N)c2C#N)cc1,Mitochondrial import inner membrane translocase subunit TIM10,IC50,19200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1 yeast via a luminescent assay. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID504542, AID504544]",intermediate,CHEMBL1737860
