molecule_chembl_id,canonical_smiles,target_pref_name,standard_type,standard_value,assay_description,bioactivity_class,assay_chembl_id
CHEMBL1304750,Cn1c(NCCCO)nc2c(c1=O)C1(CCCCC1)Cc1ccccc1-2,Mitochondrial import inner membrane translocase subunit TIM23,IC50,8710,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1463422,CC(C)Nc1nnc(Sc2ccc(Cl)cc2[N+](=O)[O-])s1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,2660,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1549334,COc1cc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc(OC)c1OC,Mitochondrial import inner membrane translocase subunit TIM23,IC50,33300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1459930,O=C(/C=C\c1ccc(-c2ccccc2)o1)c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,3010,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1304814,O=S(=O)(CCN(CCS(=O)(=O)C(F)(F)F)CC1CCCO1)C(F)(F)F,Mitochondrial import inner membrane translocase subunit TIM23,IC50,11200,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1583997,COc1ccc(-c2[nH]ncc2N=Nc2ccccc2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,9410,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1392552,c1ccc(Nc2cccc(Nc3ccccc3)n2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,9110,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1384790,COc1ccc(NC2CCN(C3CC(=O)N(c4ccc(F)c(Cl)c4)C3=O)CC2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,5660,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1522953,Fc1ccc(CN=C(S)Nc2cccc(C(F)(F)F)c2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,12300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1315414,Cc1ccccc1OCC(=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7950,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL3198175,CC1(CC(=O)N/N=C/c2ccc(OCc3ccc(Cl)cc3Cl)cc2)OCCCO1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,4300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1584002,CCOC(=O)c1cc(-c2cccs2)nc2c1c(C)nn2-c1ccccn1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,17300,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1542058,N#C/C(=C/Nc1cc(C(F)(F)F)ccc1Cl)C(N)=S,Mitochondrial import inner membrane translocase subunit TIM23,IC50,15900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1995800,N#C/C(=N/Nc1ccc(OC(F)(F)F)cc1)C(N)=S,Mitochondrial import inner membrane translocase subunit TIM23,IC50,1310,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1995364,COc1ccccc1NC(=S)N/N=C(\C)C1CCCCC1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,24900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1345116,CC(=O)N1CCN(c2cc(N3CCc4ccccc4C3)c(F)cc2[N+](=O)[O-])CC1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,34700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1479023,COc1ccc(Cl)cc1N=C(S)NCCc1ccc(F)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,12500,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1463480,Clc1ccccc1OCc1nnc(-c2ccccc2Br)o1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,32900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1549738,Cn1c(Cl)cnc1C1CC(=O)c2cc(Cl)ccc2O1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,4440,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1353110,COc1ccc(C(=O)O/N=C(\N)Cc2ccc(Cl)c(Cl)c2)cc1OC,Mitochondrial import inner membrane translocase subunit TIM23,IC50,1380,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1315006,COc1ccc(-c2sc3cc4c(cc3c2C#CC2(N)CCCCC2)OCO4)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,9360,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1313174,O=C(NN=C(S)Nc1ccc(Cl)cc1)c1ccccc1OC(F)F,Mitochondrial import inner membrane translocase subunit TIM23,IC50,8730,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1574219,CCCn1c(CC)nc([N+](=O)[O-])c1S(=O)(=O)c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,6660,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1735018,COc1cc(OC)c(C(=O)O/N=C(\N)c2ccc(C)cc2)cc1OC,Mitochondrial import inner membrane translocase subunit TIM23,IC50,6940,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1463713,CCSc1nc2ccccc2n1C(=O)/C=C\c1ccc(OC)c(OC)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,11800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1363382,C=CC(=O)Oc1ccc(N2Cc3ccccc3C2=O)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,3330,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1549975,Cc1ccc(F)c([C@H]2C3C=CCC(c4ccccc4)C3C(=O)N2Cc2ccccc2)c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,14700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1610316,Cc1onc(-c2ccc3c(c2)OCO3)c1-c1ccc2[nH]ccc2c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,10700,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1503238,Cc1nc(Nc2ccccc2)sc1-c1ccccc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,29000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1503205,N=C(NOC(=O)CCCc1ccccc1)c1ccccc1Cl,Mitochondrial import inner membrane translocase subunit TIM23,IC50,14000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1335988,CC(C)(C)c1ccc(CN2N=Nc3ccccc3S2(=O)=O)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,5660,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1447350,Cc1ccc(NC(=O)c2ccc(Cl)c(N3C(=O)C=CC3=O)c2)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,4130,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1533040,N=C(NOC(=O)c1ccc(F)cc1)c1ccc(Br)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,3140,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1368514,CCCCN=C(S)N=Nc1c(O)[nH]c2ccccc12,Mitochondrial import inner membrane translocase subunit TIM23,IC50,4920,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1366037,COc1ccc(C(=N)NOC(=O)c2ccc3c(c2)OCO3)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7520,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1471900,CCN(CC)C1CC(=O)N(c2cccc(Cl)c2)C1=O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,2460,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1484231,Cc1cc([N+](=O)[O-])ccc1-c1ccc(C2Nc3ccccc3C(=O)N2O)o1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,18100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1562493,CC[C@@H]1CC=C[C@H]2[C@H]1C(=O)N(Cc1ccccc1)[C@H]2c1ccoc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,7420,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1424945,CCCCN=C(S)Nc1ccc(C(F)(F)F)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,12000,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1400960,Clc1ccc(CNc2nc(CN3CCOCC3)nc3scc(-c4ccccc4)c23)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,11400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL546576,O=C(Nc1cccnc1)c1cn(-c2ccccc2)nc1-c1cccs1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,28400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1372598,NC(=NOC(=O)CCC1CCCC1)c1cccc([N+](=O)[O-])c1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,10800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1521188,COc1ccc(-n2cc(-c3ccccc3)c3c(S)ncnc32)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,38400,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1408586,C[C@@H]1CC=C[C@H]2[C@H]1C(=O)N(Cc1ccccc1)[C@H]2c1ccc(-c2ccoc2)cc1F,Mitochondrial import inner membrane translocase subunit TIM23,IC50,12900,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1598934,CCOc1ccc(-n2cc(-c3ccccc3)c3c(O)ncnc32)cc1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,13800,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1484332,O=c1c2ccccc2nc(/C=C/c2ccc([N+](=O)[O-])o2)n1CCCO,Mitochondrial import inner membrane translocase subunit TIM23,IC50,5810,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1467732,CCOc1ccccc1N1C(=O)CC(Sc2n[nH]c(-c3ccccc3)n2)C1=O,Mitochondrial import inner membrane translocase subunit TIM23,IC50,4100,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
CHEMBL1447783,O=C(Nc1cccc(N2C(=O)C=CC2=O)c1)c1cccs1,Mitochondrial import inner membrane translocase subunit TIM23,IC50,2520,"PUBCHEM_BIOASSAY: Dose Response confirmation of uHTS small molecule inhibitors of tim10-1: a luminescent tim23-1 yeast counterscreen. (Class of assay: confirmatory) [Related pubchem assays (depositor defined):AID463190, AID463194, AID493003]",intermediate,CHEMBL1738640
